	nombre	descriptivo	principal
690	especializacion	1.0	0.0
691	seguridad_social	1.0	0.0
692	extranjero	1.0	1.0
693	inspeccion_de_trabajo_y_seguridad_social	1.0	0.0
694	contratacion_laboral	1.0	0.0
695	antijuridicidad	1.0	0.0
696	fuerza_en_las_cosas	1.0	0.0
697	real_madrid_club_de_futbol	0.0	0.0
698	principio_de_culpabilidad	1.0	1.0
699	administrativo	0.0	0.0
700	ius_puniendi	1.0	0.0
701	inadmisibilidad	1.0	0.0
702	derecho_administrativo	1.0	0.0
703	persona_juridica	1.0	0.0
704	sentencia_del_tribunal_constitucional	0.0	0.0
705	via_administrativa	1.0	0.0
706	evento_deportivo	1.0	0.0
707	contrario_a_la_logica	0.0	0.0
708	reserva_legal	1.0	1.0
709	estacion_de_servicio	1.0	0.0
710	metro_cuadrado	0.0	0.0
711	sistema_de_compensacion	1.0	1.0
712	junta_de_compensacion	1.0	1.0
713	poder_sancionador	1.0	0.0
714	disposicion_transitoria	0.0	0.0
715	vigencia	1.0	0.0
716	tipo_impositivo	1.0	1.0
717	exposicion_de_motivos	0.0	0.0
718	representacion_procesal	1.0	0.0
719	acto_ilicito	1.0	0.0
720	conducta_negligente	1.0	1.0
721	pacto_en_contrario	1.0	0.0
722	interes_legal	1.0	0.0
723	buenas_costumbres	1.0	0.0
724	indudabilidad	1.0	0.0
725	regla_de_prorrata	1.0	1.0
726	boe	0.0	0.0
727	registro_civil	0.0	0.0
728	registro_mercantil	0.0	0.0
729	borme	0.0	0.0
730	persona_fisica	1.0	0.0
731	prevencion_de_riesgos_laborales	1.0	1.0
732	ley_general_de_la_seguridad_social	0.0	0.0
733	compatibilidad	1.0	0.0
734	sujeto_activo	1.0	1.0
735	ordenamiento_juridico	1.0	0.0
736	cooperador_necesario	1.0	1.0
737	ajenidad	1.0	0.0
738	bienes_y_derechos	1.0	0.0
739	causante	1.0	0.0
740	beneficio_de_inventario	1.0	0.0
741	equipo_de_futbol	1.0	0.0
742	futbol	1.0	0.0
743	republica_popular_de_china	0.0	0.0
744	grecia	0.0	0.0
745	francia	0.0	0.0
746	europa	0.0	0.0
747	antiguedad	1.0	0.0
748	finca_rustica	1.0	0.0
749	casino_de_juego	1.0	0.0
750	futbol_club_barcelona	0.0	0.0
751	getxo	0.0	0.0
752	torneo_oficial	1.0	0.0
753	potestad_reglamentaria	1.0	1.0
754	capacidad_de_obrar	1.0	1.0
755	derecho_constitucional	1.0	0.0
756	rusia	1.0	0.0
757	despido_disciplinario	1.0	1.0
758	regulacion_de_empleo	1.0	1.0
759	ineficacia	1.0	0.0
760	mayoritaria	0.0	0.0
761	arbitrariedad	1.0	1.0
762	nulidad_de_pleno_derecho	1.0	1.0
763	regla_de_conflicto	1.0	0.0
764	conveniencia	1.0	0.0
765	transacional	0.0	0.0
766	italia	0.0	0.0
767	belgica	0.0	0.0
768	a_contrario_sensu	0.0	0.0
769	precario	1.0	1.0
770	equidad	1.0	0.0
771	eficacia	1.0	0.0
772	desempleo	1.0	1.0
773	verdad	0.0	0.0
774	fraude	1.0	1.0
775	desempleado	1.0	0.0
776	despido_colectivo	1.0	1.0
777	grupo_profesional	1.0	0.0
778	fifa	0.0	0.0
779	uefa	0.0	0.0
780	copa_de_europa	0.0	0.0
781	acta_de_conformidad	1.0	1.0
782	supuesto_de_hecho	1.0	0.0
783	gasto_necesario	1.0	0.0
784	razon_social	1.0	0.0
785	primera_vez	0.0	0.0
786	resolucion_del_teac	0.0	0.0
787	acta_de_disconformidad	1.0	0.0
788	delegacion_de_hacienda	1.0	0.0
789	jefe_de_la_inspeccion	1.0	0.0
790	pesetas	0.0	0.0
791	sociedad_estatal_de_promocion_y_equipamiento_del_suelo	0.0	0.0
792	principio_de_unidad_de_doctrina	1.0	0.0
793	actuacion_inspectora_tributaria	1.0	0.0
794	principio_general	0.0	0.0
795	oficina_nacional_de_inspeccion	1.0	0.0
796	gestion_tributaria	1.0	0.0
797	consorcio_de_compensacion_de_seguros	0.0	0.0
798	obligatoriedad	1.0	0.0
799	territorialidad	1.0	0.0
800	tiempo_parcial	1.0	0.0
801	inicial	0.0	0.0
802	acto_unilateral	1.0	0.0
803	frontera	1.0	0.0
804	rendimientos_del_trabajo	1.0	1.0
805	rendimiento_integro	1.0	0.0
806	periodo_impositivo	1.0	1.0
807	prestacion_publica	1.0	0.0
808	periodo_de_cotizacion	1.0	1.0
809	acuerdo_previo	1.0	0.0
810	comercio_electronico	1.0	0.0
811	privilegio	1.0	0.0
812	proporcionalidad	1.0	0.0
813	inadecuacion	1.0	0.0
814	elasticidad	1.0	0.0
815	inamovilidad	1.0	0.0
816	internet	1.0	0.0
817	productivo	0.0	0.0
818	alemania	0.0	0.0
819	argentina	0.0	0.0
820	bolivia	0.0	0.0
821	brasil	0.0	0.0
822	estados_unidos_de_america	1.0	0.0
823	ghana	0.0	0.0
824	afganistan	0.0	0.0
825	albania	0.0	0.0
826	angola	0.0	0.0
827	argelia	0.0	0.0
828	austria	0.0	0.0
829	bahamas	0.0	0.0
830	bangladesh	0.0	0.0
831	bulgaria	0.0	0.0
832	burkina_faso	0.0	0.0
833	costa_de_marfil	0.0	0.0
834	cuba	0.0	0.0
835	dinamarca	0.0	0.0
836	ecuador	0.0	0.0
837	egipto	0.0	0.0
838	emiratos_arabes_unidos	0.0	0.0
839	eslovenia	0.0	0.0
840	estonia	0.0	0.0
841	filipinas	0.0	0.0
842	finlandia	0.0	0.0
843	gabon	0.0	0.0
844	gambia	0.0	0.0
845	guinea	0.0	0.0
846	guinea_bissau	0.0	0.0
847	haiti	0.0	0.0
848	hungria	0.0	0.0
849	indonesia	0.0	0.0
850	irak	0.0	0.0
851	irlanda	0.0	0.0
852	liechtenstein	0.0	0.0
853	lituania	0.0	0.0
854	luxemburgo	0.0	0.0
855	madagascar	0.0	0.0
856	malasia	0.0	0.0
857	malawi	0.0	0.0
858	marruecos	0.0	0.0
859	mauritania	0.0	0.0
860	mexico	0.0	0.0
861	monaco	0.0	0.0
862	namibia	0.0	0.0
863	nicaragua	0.0	0.0
864	niger	0.0	0.0
865	nigeria	0.0	0.0
866	noruega	0.0	0.0
867	nueva_zelanda	0.0	0.0
868	paises_bajos	0.0	0.0
869	polonia	0.0	0.0
870	portugal	0.0	0.0
871	hong_kong	0.0	0.0
872	reino_unido	0.0	0.0
873	rumania	0.0	0.0
874	san_marino	0.0	0.0
875	ciudad_del_vaticano	0.0	0.0
876	senegal	0.0	0.0
877	seychelles	0.0	0.0
878	singapur	0.0	0.0
879	siria	0.0	0.0
880	ceylan	0.0	0.0
881	sudafrica	0.0	0.0
882	sudan	0.0	0.0
883	suiza	0.0	0.0
884	tailandia	0.0	0.0
885	taiwan	0.0	0.0
886	tanzania	0.0	0.0
887	trinidad_y_tobago	0.0	0.0
888	tunez	0.0	0.0
889	turquia	0.0	0.0
890	ucrania	0.0	0.0
891	uganda	0.0	0.0
892	uruguay	0.0	0.0
893	venezuela	0.0	0.0
894	vietnam	0.0	0.0
895	yemen	0.0	0.0
896	zambia	0.0	0.0
897	comision_permanente	1.0	0.0
898	congreso_de_los_diputados	0.0	0.0
899	senado	0.0	0.0
900	cortes_generales	0.0	0.0
901	pleito	0.0	0.0
902	comite_olimpico_internacional	1.0	0.0
903	comite_olimpico_español	1.0	0.0
904	recurso_de_anulacion	0.0	0.0
905	candidatura	1.0	0.0
906	antecedentes_penales	1.0	0.0
907	aval_bancario	1.0	1.0
908	parlamento_europeo	1.0	0.0
909	juegos_olimpicos	1.0	0.0
910	derecho_comunitario	1.0	0.0
911	acta_unica_europea	1.0	0.0
912	maastricht	0.0	0.0
913	derecho_canonico	1.0	0.0
914	derecho_internacional_privado	1.0	0.0
915	derecho_internacional_publico	1.0	0.0
916	consejo_de_ministros	0.0	0.0
917	fundamento_juridico	0.0	0.0
918	inasumible	1.0	0.0
919	gratuidad	0.0	0.0
920	sistema_telematico	1.0	0.0
921	honorarios	1.0	0.0
922	incompatibilidad	1.0	0.0
923	estupor	1.0	0.0
924	oficina_judicial	0.0	0.0
925	sociedad_holding	1.0	0.0
926	riesgo	1.0	0.0
927	buena_fe	1.0	1.0
928	incoherente	1.0	0.0
929	prueba_documental	1.0	1.0
930	trafico_mercantil	1.0	0.0
931	documento_mercantil	1.0	0.0
932	presuncion_de_certeza	1.0	1.0
933	documento_privado	1.0	0.0
934	documento_publico	1.0	0.0
935	mercancia	1.0	0.0
936	capacidad_economica	1.0	0.0
937	principio_de_participacion_ciudadana	1.0	0.0
938	acreedor_hipotecario	1.0	0.0
939	equipo_informatico	1.0	0.0
940	policia	1.0	0.0
941	pendrive	1.0	0.0
942	europa_press	0.0	0.0
943	becario	1.0	0.0
944	contrato_de_relevo	1.0	1.0
945	consejo_de_estado	0.0	0.0
946	funcionariado	1.0	0.0
947	doble_contabilidad	1.0	0.0
948	fondos_publicos	1.0	0.0
949	junta_de_portavoces	1.0	0.0
950	expresidente	0.0	0.0
951	islas_baleares	0.0	0.0
952	comunidad_valenciana	0.0	0.0
953	melilla	0.0	0.0
954	consejero	1.0	0.0
955	autoridad_nacional_de_reglamentacion	1.0	0.0
956	vicepresidente	0.0	0.0
957	iniciativa_propia	0.0	0.0
958	compra_apalancada	1.0	0.0
959	contraseña	1.0	0.0
960	asturias	0.0	0.0
961	junta_de_andalucia	0.0	0.0
962	asistencia_juridica_gratuita	1.0	0.0
963	ente_publico	1.0	0.0
964	grupo_parlamentario	1.0	0.0
965	maltrato	1.0	1.0
966	pagina_web	1.0	0.0
967	navarra	0.0	0.0
968	estado_miembro	1.0	0.0
969	eurostat	0.0	0.0
970	vicepresidencia_del_gobierno	1.0	0.0
971	union_de_empresarios	1.0	0.0
972	instituto_de_comercio_exterior	0.0	0.0
973	actividad_de_exportacion	1.0	0.0
974	mayor_de_45_años	0.0	0.0
975	vivienda_nueva	1.0	0.0
976	sector	1.0	0.0
977	sostenible	0.0	0.0
978	competitivo	1.0	0.0
979	mercado_inmobiliario	1.0	0.0
980	indicador_publico_de_rentas_de_efectos_multiples	1.0	0.0
981	casco_historico	1.0	0.0
982	infravivienda	1.0	0.0
983	universidad_complutense_de_madrid	0.0	0.0
984	universidad_nacional_de_educacion_a_distancia	0.0	0.0
985	tribunal_de_defensa_de_la_competencia	0.0	0.0
986	defensa_de_la_competencia	1.0	1.0
987	sociedad_estatal_de_participaciones_industriales	0.0	0.0
988	rtve	0.0	0.0
989	consejero_delegado	1.0	0.0
990	partido_nacionalista_vasco	0.0	0.0
991	gobierno_vasco	0.0	0.0
992	convergencia_y_union	0.0	0.0
993	comision_nacional_de_la_energia	0.0	0.0
994	programa_de_actuacion	1.0	0.0
995	secretario_de_estado	0.0	0.0
996	sindicato	1.0	0.0
997	confederacion_española_de_la_pequeña_y_mediana_empresa	0.0	0.0
998	pacto_de_toledo	1.0	0.0
999	periodo_de_vacaciones	1.0	0.0
1000	medida_cautelar	1.0	1.0
1001	sociedad_de_la_informacion	1.0	0.0
1002	universidad_internacional_menendez_pelayo	0.0	0.0
1003	fuerzas_y_cuerpos_de_seguridad	1.0	1.0
1004	cuerpo_nacional_de_policia	1.0	0.0
1005	habeas_corpus	1.0	0.0
1006	juzgado_de_guardia	0.0	0.0
1007	acuerdo_por_unanimidad	1.0	0.0
1008	jurisprudencia_constitucional	0.0	0.0
1009	constitucion_española	0.0	0.0
1010	funcionario_interino	1.0	1.0
1011	acusacion_particular	1.0	0.0
1012	metro_de_madrid	1.0	0.0
1013	cuentas_anuales	1.0	0.0
1014	delito_societario	1.0	1.0
1015	jueces_para_la_democracia	0.0	0.0
1016	capital_social	1.0	0.0
1017	unidad_de_vigilancia_intensiva	1.0	0.0
1018	integridad_fisica	1.0	0.0
1019	consentimiento_informado	1.0	1.0
1020	derechos_humanos	1.0	0.0
1021	operacion_quirurgica	1.0	0.0
1022	ratio_decidendi	1.0	0.0
1023	conditio_sine_qua_non	1.0	0.0
1024	inmunidad_de_coaccion	1.0	0.0
1025	mesa_del_congreso	1.0	0.0
1026	asociacion_profesional_de_la_magistratura	1.0	0.0
1027	la_rioja	0.0	0.0
1028	empleo_publico	1.0	1.0
1029	trimestral	0.0	0.0
1030	mensual	0.0	0.0
1031	administracion_general_del_estado	1.0	0.0
1032	asamblea_legislativa	1.0	0.0
1033	ventanilla_unica	1.0	0.0
1034	comercio_exterior	1.0	0.0
1035	administracion_electronica	1.0	0.0
1036	organismo_autonomo	1.0	0.0
1037	servicio_publico	1.0	0.0
1038	codigo_de_actividad_y_del_establecimiento	1.0	0.0
1039	actividad_pesquera	1.0	0.0
1040	ceuta	0.0	0.0
1041	cantabria	0.0	0.0
1042	region_de_murcia	0.0	0.0
1043	peso_neto	1.0	0.0
1044	organo_colegiado	1.0	0.0
1045	votacion_en_blanco	1.0	0.0
1046	carrera_judicial	1.0	0.0
1047	corto_plazo	1.0	0.0
1048	colegio_de_abogados	1.0	0.0
1049	secreto_de_las_comunicaciones	1.0	1.0
1050	punto_de_arranque	1.0	0.0
1051	amparo_constitucional	0.0	0.0
1052	servicio_universal	1.0	0.0
1053	servicio_postal	1.0	0.0
1054	soporte_fisico	1.0	0.0
1055	paquete_postal	1.0	0.0
1056	confidencialidad	1.0	1.0
1057	numero_imei	1.0	0.0
1058	codigo_imsi	1.0	0.0
1059	base_de_datos	1.0	0.0
1060	telefono_inteligente	1.0	0.0
1061	telefono_movil	1.0	0.0
1062	delito_informatico	1.0	0.0
1063	sistema_de_nombres_de_dominio	1.0	0.0
1064	etimologia	1.0	0.0
1065	valor_añadido	1.0	0.0
1066	pornografia_infantil	1.0	1.0
1067	autorizacion_judicial	1.0	0.0
1068	esquerra_republicana_de_catalunya	0.0	0.0
1069	fundacion_solutio_liti	0.0	0.0
1070	esade	0.0	0.0
1071	instituto_nacional_de_estadistica	0.0	0.0
1072	recursos_humanos	1.0	0.0
1073	derecho_penal	1.0	0.0
1074	codigo_penal	0.0	0.0
1075	condicion_de_no_residente	1.0	0.0
1076	boletin_oficial_de_las_cortes_generales	0.0	0.0
1077	comision_general_de_codificacion	1.0	0.0
1078	prueba_de_tac	1.0	0.0
1079	rayos_x	1.0	0.0
1080	tribunal_europeo_de_derechos_humanos	0.0	0.0
1081	tribunal_constitucional	0.0	0.0
1082	asuntos_exteriores	1.0	0.0
1083	tribunal_penal_internacional	0.0	0.0
1084	partido_comunista_español	0.0	0.0
1085	red_social_youtube	0.0	0.0
1086	red_social	1.0	0.0
1087	cloud_computing	1.0	0.0
1088	safe_harbor	1.0	0.0
1089	bloqueo_de_tarjeta_sim	1.0	0.0
1090	kilometros	0.0	0.0
1091	tarjeta_de_visita	1.0	0.0
1092	tarjeta_sim	1.0	0.0
1093	numero_pin	1.0	0.0
1094	direccion_general_de_consumo	0.0	0.0
1095	oficina_de_atencion_al_usuario_de_telecomunicaciones	1.0	0.0
1096	red_social_twitter	0.0	0.0
1097	contratos_por_diferencias	1.0	0.0
1098	presupuestos_generales_del_estado	0.0	0.0
1099	consejo_de_politica_fiscal_y_financiera	0.0	0.0
1100	bloque_nacionalista_gallego	0.0	0.0
1101	registro_de_fundaciones	1.0	0.0
1102	junta_directiva	1.0	0.0
1103	direccion_general_de_trafico	0.0	0.0
1104	direccion_general_de_tributos	0.0	0.0
1105	jefatura_provincial_de_trafico	0.0	0.0
1106	accion_civil	1.0	0.0
1107	interes_general	1.0	0.0
1108	espacio_aereo	1.0	0.0
1109	indocumentado	0.0	0.0
1110	codigo_de_comercio	0.0	0.0
1111	derecho_mercantil	1.0	0.0
1112	sociedades_de_capital	1.0	0.0
1113	codigo_de_identificacion_fiscal	0.0	0.0
1114	impuesto_sobre_sociedades	1.0	1.0
1115	audiencia_nacional	0.0	0.0
1116	cuestion_de_inconstitucionalidad	0.0	0.0
1117	ser_humano	1.0	0.0
1118	consejo_general_de_la_abogacia_española	0.0	0.0
1119	zona_franca	1.0	0.0
1120	asociacion_de_usuarios_de_la_comunicacion	1.0	0.0
1121	agencia_antidroga	1.0	0.0
1122	estado_de_derecho	1.0	0.0
1123	libro_electronico	1.0	0.0
1124	grupo_francis_lefebvre	0.0	0.0
1125	defensor_del_pueblo	1.0	0.0
1126	coalicion_canaria	0.0	0.0
1127	comision_constitucional	1.0	0.0
1128	auditoria_de_cuentas	1.0	0.0
1129	instituto_de_contabilidad_y_auditoria_de_cuentas	0.0	0.0
1130	burbuja_inmobiliaria	1.0	0.0
1131	mba	1.0	0.0
1132	anteproyecto_de_ley	0.0	0.0
1133	codigo_civil	0.0	0.0
1134	ley_de_arrendamientos_urbanos	0.0	0.0
1135	union_del_pueblo_navarro	0.0	0.0
1136	foro_de_asturias	0.0	0.0
1137	whatsapp	1.0	0.0
1138	autoridad_catalana_de_proteccion_de_datos	1.0	0.0
1139	fiscalia_anticorrupcion	1.0	0.0
1140	expropiacion_forzosa	1.0	1.0
1141	derecho_publico	1.0	0.0
1142	derecho_privado	1.0	0.0
1143	enseñanza_general_basica	1.0	0.0
1144	curso_de_orientacion_universitaria	1.0	0.0
1145	gobernador_civil	0.0	0.0
1146	aena	0.0	0.0
1147	ley_organica_del_tribunal_constitucional	0.0	0.0
1148	jurisdiccion_voluntaria	1.0	0.0
1149	poder_publico	1.0	0.0
1150	diario_oficial_de_la_union_europea	0.0	0.0
1151	fuerza_mayor	1.0	1.0
1152	palma_de_mallorca	0.0	0.0
1153	tribunal_d_arbitratge_i_mediacio_de_les_illes_balears	0.0	0.0
1154	banco_español_de_credito	0.0	0.0
1155	entidades_locales	1.0	1.0
1156	hospitalet_de_llobregat_	0.0	0.0
1157	generalidad_de_cataluña	0.0	0.0
1158	hechos_probados	0.0	0.0
1159	villa_olimpica	1.0	0.0
1160	juzgado_de_instruccion	0.0	0.0
1161	asistente_tecnico_sanitario	1.0	0.0
1162	mossos_d_esquadra	1.0	0.0
1163	puerto_de_santa_maria_	0.0	0.0
1164	modelo_695	1.0	0.0
1165	modelo_347	0.0	0.0
1166	modelo_696	1.0	0.0
1167	segi	0.0	0.0
1168	kale_borroka	1.0	0.0
1169	juicio_sobre_delitos_leves	0.0	0.0
1170	estatuto_general_de_la_abogacia	0.0	0.0
1171	adif	0.0	0.0
1172	asociacion_de_madres_y_padres_de_alumnos	1.0	0.0
1173	contrario_a_derecho	0.0	0.0
1174	legislacion_de_la_seguridad_social	1.0	0.0
1175	empleado_publico	1.0	1.0
1176	administraciones_publicas	1.0	1.0
1177	derecho_al_trabajo	1.0	0.0
1178	derechos_colectivos	1.0	0.0
1179	garantias_procedimentales	1.0	0.0
1180	derecho_colectivo_del_trabajo	1.0	0.0
1181	negociacion_colectiva	1.0	1.0
1182	uso_de_engaño	1.0	0.0
1183	licencia_urbanistica	1.0	1.0
1184	año_academico	1.0	0.0
1185	año_judicial	1.0	0.0
1186	año_agricola	1.0	0.0
1187	representantes_de_los_trabajadores	1.0	1.0
1188	representacion_unitaria_de_los_trabajadores	1.0	0.0
1189	delegado_de_personal	1.0	0.0
1190	comite_de_empresa	1.0	1.0
1191	litisconsorcio_activo_voluntario	1.0	0.0
1192	litisconsorcio_pasivo_voluntario	1.0	0.0
1193	litisconsorcio_necesario	1.0	0.0
1194	litisconsorcio_voluntario	1.0	0.0
1195	heredero_universal	1.0	0.0
1196	reglas_de_la_sana_critica	1.0	0.0
1197	colegio_profesional	1.0	1.0
1198	aplazamiento_de_las_actuaciones	1.0	0.0
1199	contrato_de_trabajo_para_la_formacion_y_el_aprendizaje	1.0	0.0
1200	honorarios_del_abogado	1.0	0.0
1201	declaracion_cambiaria	1.0	0.0
1202	asociacion_ecologista	1.0	0.0
1203	consumidores_y_usuarios	1.0	0.0
1204	deudor_hipotecario	1.0	0.0
1205	alquiler_social	1.0	0.0
1206	familia_numerosa	1.0	0.0
1207	dictamen_de_incapacidad	1.0	0.0
1208	junta_general_universal	1.0	1.0
1209	residuos_toxicos	1.0	0.0
1210	condiciones_minimas_materiales	1.0	0.0
1211	condiciones_minimas_funcionales	1.0	0.0
1212	acta_de_comprobacion	1.0	0.0
1213	contrato_marco	1.0	0.0
1214	matricula_de_honor	1.0	0.0
1215	fondo_de_pensiones	1.0	0.0
1216	pension_de_jubilacion	1.0	1.0
1217	demanda_de_divorcio	1.0	0.0
1218	ambito_familiar	1.0	1.0
1219	area_semiconsolidada	1.0	0.0
1220	computo_del_plazo	1.0	0.0
1221	tasa_de_basuras	1.0	0.0
1222	titulo_oneroso	1.0	0.0
1223	codigo_civil_general_austria_y_alemania_	0.0	0.0
1224	asamblea_de_dios	1.0	0.0
1225	codigo_civil_aleman	0.0	0.0
1226	codigo_civil_austriaco	0.0	0.0
1227	complemento_de_nocturnidad	1.0	0.0
1228	condiciones_minimas_materiales_y_funcionales	1.0	0.0
1229	conduccion_sin_permiso_de_circulacion	1.0	1.0
1230	deuda_tributaria	1.0	1.0
1231	dgrn	0.0	0.0
1232	accion_o_participacion_preferente_o_privilegiada	1.0	1.0
1233	plan_de_pensiones	1.0	1.0
1234	proteccion_al_menor	1.0	1.0
1235	reestructuracion_de_deuda	1.0	0.0
1236	traductor	1.0	0.0
1237	solvencia_de_la_empresa	1.0	0.0
1238	minimo_exento_personal	1.0	0.0
1239	ley_concursal	0.0	0.0
1240	derecho_consuetudinario	1.0	0.0
1241	desconocimiento_del_idioma	1.0	0.0
1242	contragarantia	1.0	0.0
1243	caja_de_ahorros_y_monte_de_piedad_de_madrid	0.0	0.0
1244	aenor	0.0	0.0
1245	sentencia_absolutoria	1.0	0.0
1246	representante_legal	1.0	0.0
1247	representante_legal_de_la_empresa	1.0	0.0
1248	liquidacion_de_condena	1.0	0.0
1249	ejecucion_penal	1.0	0.0
1250	agresion_sexual	1.0	1.0
1251	agrupacion_europea_de_interes_economico	1.0	0.0
1252	sequia	1.0	0.0
1253	titulo_lucrativo	1.0	0.0
1254	transporte_aereo	1.0	0.0
1255	matrimonio	1.0	0.0
1256	via_publica	1.0	0.0
1257	trabajo_nocturno	1.0	0.0
1258	salario_minimo_interprofesional	1.0	0.0
1259	representacion_sindical	1.0	0.0
1260	nulidad_de_actuaciones	1.0	1.0
1261	minimo_exento	1.0	0.0
1262	medio_ambiente	1.0	0.0
1263	imprescriptibilidad	1.0	0.0
1264	profesional_liberal	1.0	0.0
1265	junta_general	1.0	0.0
1266	legitima_defensa	1.0	1.0
1267	lesiones_con_uso_de_arma	1.0	0.0
1268	cooperacion_internacional	1.0	0.0
1269	corpus_mechanicum	1.0	0.0
1270	corpus_misticum	1.0	0.0
1271	declaracion_de_herederos	1.0	0.0
1272	capital_garantizado	1.0	0.0
1273	impugnacion_indirecta	1.0	0.0
1274	guarda_y_custodia	1.0	1.0
1275	escrito_justificativo	1.0	0.0
1276	discriminacion	1.0	1.0
1277	secretaria_general_de_instituciones_penitenciarias	0.0	0.0
1278	asociacion_europea_de_libre_comercio	0.0	0.0
1279	asociacion_española	0.0	0.0
1280	arancel_aduanero_comun	1.0	0.0
1281	programa_informatico	1.0	0.0
1282	agencia_estatal_de_meteorologia	0.0	0.0
1283	circunstancia_agravante_de_parentesco	1.0	1.0
1284	alopecia	1.0	0.0
1285	anales_de_la_academia_matritense_del_notariado	0.0	0.0
1286	agencia_española_de_cooperacion_internacional	1.0	0.0
1287	acuerdo_sobre_los_aspectos_de_los_derechos_de_propiedad	1.0	0.0
1288	adsl	1.0	0.0
1289	acuerdo_economico_y_social	1.0	0.0
1290	absolucion_de_la_instancia	1.0	0.0
1291	absolucion_general	1.0	0.0
1292	accion_de_entrega	1.0	0.0
1293	accion_de_entrega_de_legado	1.0	0.0
1294	adn	1.0	0.0
1295	absolucion_de_la_demanda	1.0	0.0
1296	asociacion_de_consumidores_y_usuarios	1.0	0.0
1297	ayuda_del_automovilista	1.0	0.0
1298	año_hidrologico	1.0	0.0
1299	animo_de_lucro	1.0	1.0
1300	antireflujo	1.0	0.0
1301	anualidad	0.0	0.0
1302	horas_por_año	1.0	0.0
1303	deuda_hereditaria	1.0	0.0
1304	indemnizacion_por_despido	1.0	1.0
1305	despido_nulo	1.0	1.0
1306	incongruencia_ultra_petitum	1.0	0.0
1307	intervencion_provocada	1.0	0.0
1308	residencia_privada	1.0	0.0
1309	persona_anciana	1.0	0.0
1310	residencia_de_ancianos	1.0	0.0
1311	ley_de_sociedades_de_capital	0.0	0.0
1312	compraventa_de_participaciones_propias	1.0	0.0
1313	teniente_de_alcalde	1.0	0.0
1314	alcalde_accidental	1.0	0.0
1315	conyuge	1.0	0.0
1316	riesgo_imprevisible	1.0	0.0
1317	ius_variandi	1.0	0.0
1318	proyecto_de_compensacion	1.0	0.0
1319	extincion_de_contrato	1.0	1.0
1320	estafa_financiera	1.0	0.0
1321	recurso_de_reforma	0.0	0.0
1322	recurso_de_reposicion	0.0	0.0
1323	registro_de_la_propiedad	1.0	0.0
1324	pliego_de_clausulas	1.0	0.0
1325	pliego_de_clausulas_administrativas_particulares	1.0	0.0
1326	pliego_de_clausulas_administrativas_generales	1.0	0.0
1327	convenio_europeo_para_la_proteccion_de_los_derechos_humanos_y_de_las_libertades_fundamentales	0.0	0.0
1328	arrendamientos_urbanos	1.0	1.0
1329	diligencia_de_entrada_y_registro	1.0	0.0
1330	primera_instancia	0.0	0.0
1331	tribunal_de_apelacion	1.0	0.0
1332	energia_renovable	1.0	0.0
1333	servidumbre_aeronautica	1.0	0.0
1334	eficiencia_energetica	1.0	0.0
1335	andalucia	0.0	0.0
1336	puesta_en_funcionamiento	1.0	0.0
1337	establecimiento_industrial	1.0	0.0
1338	regimen_sancionador	1.0	1.0
1339	naturaleza_juridica	1.0	0.0
1340	derechos_e_intereses_de_los_consumidores_y_usuarios	1.0	0.0
1341	servicio_de_reparacion	1.0	0.0
1342	uso_domestico	1.0	0.0
1343	contencioso_administrativo	0.0	0.0
1344	recurso_contencioso_administrativo	0.0	0.0
1345	margen_de_error	1.0	0.0
1346	oposicion_a_la_ejecucion	1.0	0.0
1347	contador_electrico	1.0	0.0
1348	lectura_de_contador_de_luz	1.0	0.0
1349	deudor_ejecutado	1.0	0.0
1350	accidente_de_caza	1.0	0.0
1351	reglamento	0.0	0.0
1352	costas_exigibles	1.0	0.0
1353	estatuto_de_los_refugiados	0.0	0.0
1354	convenio_colectivo_nacional	0.0	0.0
1355	universidad_privada	1.0	0.0
1356	dominio_publico_hidraulico	1.0	1.0
1357	derivados_del_cannabis	1.0	0.0
