'comision_de_una_falta_de_coacciones','es un','delito_leve_de_coacciones'
'comision_de_una_falta_de_coacciones','es un','comision_de_falta'
'prescripcion_del_derecho_de_la_administracion','es un','prescripcion'
'comision_de_falta_de_injurias','es un','comision_de_falta'
'presuntas_injurias','es un','infraccion_presunta'
'delito_leve_de_injurias_en_el_ambito_de_la_violencia_de_genero','es un','falta_de_injurias'
'delito_leve_de_injurias_en_el_ambito_de_la_violencia_de_genero','es un','delito_de_injurias'
'delito_leve_de_injurias_en_el_ambito_de_la_violencia_de_genero','es un','delitos_en_el_ambito_familiar'
'caida_de_escombros','es un','caida_accidental'
'dignidad_personal_de_la_victima_injurias','es un','dignidad_personal'
'imposicion_de_costas_a_la_administracion','es un','costas_procesales'
'demolicion_de_la_construccion_ilegal','es un','demolicion'
'testamento_mancomunado','es un','testamento'
'validez_del_testamento','es un','validez'
'testamento_notarial','es un','testamento'
'testamento_notarial','es un','intervencion_notarial'
'declaracion_de_nulidad_del_testamento','es un','nulidad'
